round,steps,score,coins,crates,bombs,kills,invalid,killed_self,reward,epsilon
92,28,0,0,2,1,0,7,1,-71.4,0.6337
93,116,3,3,4,2,0,46,1,-168.4,0.6306
94,39,0,0,6,2,0,10,1,-69.3,0.6274
95,11,0,0,4,1,0,4,1,-55.4,0.6243
96,21,0,0,6,1,0,2,1,-49.9,0.6211
97,104,3,3,11,5,0,28,1,-78.3,0.618
98,28,0,0,1,1,0,10,1,-78.3,0.6149
99,42,0,0,2,1,0,15,1,-108.3,0.6119
100,23,0,0,2,1,0,4,1,-64.1,0.6088
101,9,0,0,4,1,0,3,1,-62.7,0.6058
102,10,0,0,2,1,0,5,1,-60.7,0.6027
103,33,0,0,3,3,0,13,1,-79.2,0.5997
104,5,0,0,2,1,0,1,1,-60.0,0.5967
105,86,1,1,4,5,0,23,1,-113.0,0.5937
106,26,0,0,5,2,0,10,1,-67.9,0.5908
107,20,0,0,4,2,0,12,1,-74.4,0.5878
108,14,0,0,2,1,0,7,1,-76.6,0.5849
109,27,2,2,2,2,0,9,1,-59.5,0.582
110,29,0,0,4,1,0,13,1,-92.2,0.579
111,20,0,0,4,1,0,7,1,-75.5,0.5762
112,71,0,0,5,2,0,29,1,-125.7,0.5733
113,32,0,0,3,1,0,10,1,-87.9,0.5704
114,9,0,0,4,1,0,3,1,-62.2,0.5676
115,25,0,0,4,1,0,8,1,-79.2,0.5647
116,8,0,0,2,1,0,6,1,-64.1,0.5619
117,12,0,0,4,1,0,6,1,-71.7,0.5591
118,14,0,0,3,1,0,4,1,-57.2,0.5563
119,33,1,1,3,2,0,8,1,-62.9,0.5535
120,37,0,0,4,1,0,10,1,-88.1,0.5507
121,11,0,0,4,1,0,4,1,-65.2,0.548
122,9,0,0,2,1,0,2,1,-47.7,0.5452
123,9,0,0,3,1,0,2,1,-62.0,0.5425
124,10,0,0,2,1,0,3,1,-57.0,0.5398
125,32,0,0,2,1,0,7,1,-68.3,0.5371
126,57,0,0,2,1,0,19,1,-114.4,0.5344
127,130,1,1,6,6,0,38,1,-151.0,0.5318
128,7,0,0,2,1,0,0,1,-40.3,0.5291
129,10,0,0,3,1,0,5,1,-70.6,0.5264
130,10,0,0,6,1,0,2,1,-46.9,0.5238
131,11,0,0,3,1,0,3,1,-64.3,0.5212
132,19,0,0,3,1,0,6,1,-73.9,0.5186
133,6,0,0,3,1,0,1,1,-43.0,0.516
134,21,0,0,2,1,0,4,1,-54.2,0.5134
135,64,0,0,2,1,0,20,1,-123.3,0.5108
136,170,3,3,8,7,0,39,1,-137.5,0.5083
137,151,3,3,7,6,0,42,1,-141.3,0.5058
138,5,0,0,3,1,0,1,1,-48.5,0.5032
139,26,0,0,4,1,0,10,1,-85.6,0.5007
140,63,0,0,2,1,0,10,1,-90.1,0.4982
141,16,0,0,4,1,0,4,1,-67.9,0.4957
142,61,0,0,3,1,0,15,1,-105.5,0.4932
143,113,1,1,4,3,0,15,1,-75.5,0.4908
144,19,0,0,2,1,0,4,1,-53.1,0.4883
145,65,1,1,3,2,0,13,1,-77.0,0.4859
146,19,0,0,6,1,0,2,1,-42.6,0.4834
147,7,0,0,3,1,0,3,1,-64.1,0.481
148,21,0,0,3,1,0,7,1,-74.7,0.4786
149,27,0,0,3,2,0,9,1,-65.5,0.4762
150,97,0,0,3,1,0,22,1,-126.5,0.4738
151,29,0,0,3,1,0,10,1,-85.2,0.4715
152,7,0,0,3,1,0,2,1,-61.6,0.4691
153,19,0,0,8,2,0,5,1,-51.3,0.4668
154,61,1,1,4,2,0,14,1,-78.3,0.4644
155,26,0,0,4,1,0,7,1,-76.3,0.4621
156,61,0,0,4,3,0,19,1,-100.0,0.4598
157,28,0,0,4,1,0,11,1,-88.7,0.4575
158,52,1,1,3,2,0,5,1,-47.5,0.4552
159,6,0,0,3,1,0,3,1,-64.5,0.4529
160,59,1,1,3,2,0,18,1,-89.7,0.4507
161,35,0,0,6,2,0,7,1,-56.6,0.4484
162,81,1,1,3,2,0,24,1,-108.3,0.4462
163,16,0,0,3,2,0,6,1,-61.1,0.444
164,58,1,1,9,3,0,15,1,-72.3,0.4417
165,9,0,0,3,1,0,3,1,-64.2,0.4395
166,90,0,0,3,1,0,22,1,-126.1,0.4373
167,106,2,2,14,6,0,14,1,-45.1,0.4351
168,180,3,3,9,5,0,43,1,-127.9,0.433
169,11,0,0,3,1,0,5,1,-59.3,0.4308
170,27,0,0,1,1,0,6,1,-65.1,0.4286
171,6,0,0,2,1,0,3,1,-54.6,0.4265
172,17,0,0,3,1,0,6,1,-73.0,0.4244
173,50,0,0,2,1,0,7,1,-80.4,0.4223
174,66,0,0,4,1,0,14,1,-103.7,0.4201
175,44,0,0,2,2,0,8,1,-66.9,0.418
176,39,0,0,3,1,0,10,1,-77.4,0.4159
177,211,2,2,11,5,0,44,1,-161.9,0.4139
178,90,4,4,16,5,0,26,1,-61.1,0.4118
179,24,0,0,1,1,0,6,1,-62.0,0.4097
180,10,0,0,3,1,0,2,1,-51.1,0.4077
181,38,0,0,5,2,0,6,1,-60.7,0.4057
182,81,3,3,3,2,0,17,1,-81.8,0.4036
183,189,1,1,7,2,0,36,1,-151.4,0.4016
184,48,0,0,4,3,0,14,1,-90.4,0.3996
185,13,0,0,3,1,0,3,1,-63.2,0.3976
186,9,0,0,2,1,0,1,1,-46.6,0.3956
187,13,0,0,5,1,0,2,1,-45.2,0.3936
188,29,3,3,8,2,0,8,1,-46.5,0.3917
189,15,0,0,2,1,0,6,1,-64.9,0.3897
190,41,3,3,9,2,0,12,1,-58.1,0.3878
191,108,1,1,5,3,0,14,1,-74.4,0.3858
192,171,6,6,8,4,0,28,1,-82.1,0.3839
193,28,0,0,3,1,0,6,1,-74.0,0.382
194,16,0,0,4,1,0,5,1,-69.9,0.3801
195,145,2,2,4,3,0,23,1,-90.3,0.3782
196,63,1,1,5,3,0,16,1,-76.0,0.3763
197,36,0,0,3,1,0,7,1,-77.1,0.3744
198,121,2,2,4,2,0,19,1,-91.2,0.3725
199,104,2,2,8,3,0,21,1,-80.8,0.3707
200,31,1,1,3,2,0,8,1,-55.8,0.3688
201,84,0,0,2,1,0,20,1,-122.9,0.367
202,5,0,0,2,1,0,1,1,-58.0,0.3651
203,19,0,0,3,1,0,7,1,-75.6,0.3633
204,9,0,0,4,1,0,2,1,-60.7,0.3615
205,34,0,0,2,1,0,6,1,-68.2,0.3597
206,237,0,0,11,6,0,29,1,-114.4,0.3579
207,26,0,0,4,1,0,8,1,-83.5,0.3561
208,6,0,0,2,1,0,3,1,-55.6,0.3543
209,71,2,2,6,2,0,18,1,-88.8,0.3525
210,22,0,0,3,1,0,5,1,-70.7,0.3508
211,52,2,2,4,2,0,11,1,-60.7,0.349
212,32,0,0,4,1,0,9,1,-82.5,0.3473
213,30,0,0,5,1,0,10,1,-73.3,0.3455
214,243,1,1,6,5,0,37,1,-164.3,0.3438
215,86,2,2,5,3,0,16,1,-63.7,0.3421
216,86,2,2,4,3,0,22,1,-99.9,0.3404
217,53,1,1,5,2,0,10,1,-69.7,0.3387
218,9,0,0,2,1,0,3,1,-64.7,0.337
219,11,0,0,2,1,0,5,1,-70.7,0.3353
220,76,0,0,7,2,0,15,1,-84.9,0.3336
221,43,0,0,2,1,0,7,1,-80.6,0.332
222,36,0,0,3,1,0,12,1,-90.6,0.3303
223,57,0,0,2,1,0,5,1,-65.0,0.3286
224,13,0,0,3,1,0,4,1,-66.8,0.327
225,26,0,0,2,1,0,6,1,-65.1,0.3254
226,68,1,1,6,2,0,12,1,-69.8,0.3237
227,67,1,1,4,2,0,10,1,-63.3,0.3221
228,134,2,2,10,5,0,25,1,-80.8,0.3205
229,74,0,0,4,1,0,14,1,-97.4,0.3189
230,15,0,0,3,1,0,5,1,-69.4,0.3173
231,150,1,1,5,3,0,30,1,-128.8,0.3157
232,217,7,7,11,8,0,47,1,-114.0,0.3141
233,379,7,7,14,11,0,70,1,-180.6,0.3126
234,33,0,0,2,1,0,6,1,-76.2,0.311
235,40,0,0,4,1,0,9,1,-83.4,0.3095
236,14,0,0,3,1,0,3,1,-63.9,0.3079
237,146,3,3,8,4,0,16,1,-56.7,0.3064
238,20,0,0,4,1,0,6,1,-72.6,0.3048
239,7,0,0,2,1,0,3,1,-54.5,0.3033
240,15,0,0,2,1,0,2,1,-63.3,0.3018
241,51,0,0,3,1,0,8,1,-82.0,0.3003
242,21,0,0,2,1,0,7,1,-64.0,0.2988
243,86,0,0,6,2,0,13,1,-78.3,0.2973
244,47,1,1,8,3,0,10,1,-49.5,0.2958
245,8,0,0,3,1,0,3,1,-53.2,0.2943
246,8,0,0,2,1,0,3,1,-54.8,0.2929
247,51,0,0,3,1,0,9,1,-82.8,0.2914
248,25,0,0,3,2,0,9,1,-67.2,0.2899
249,29,0,0,2,2,0,7,1,-70.5,0.2885
250,51,0,0,2,1,0,9,1,-78.3,0.287
251,44,0,0,3,1,0,7,1,-80.1,0.2856
252,65,0,0,1,2,0,9,1,-75.5,0.2842
253,400,4,4,7,7,0,53,0,-117.1,0.2828
254,73,0,0,4,1,0,14,1,-101.2,0.2813
255,101,1,1,13,3,0,12,1,-51.2,0.2799
256,48,3,3,5,2,0,7,1,-42.5,0.2785
257,93,1,1,8,2,0,13,1,-70.8,0.2771
258,283,4,4,6,7,0,33,1,-118.1,0.2758
259,82,0,0,2,1,0,12,1,-96.6,0.2744
260,10,0,0,3,1,0,4,1,-65.7,0.273
261,88,0,0,3,2,0,16,1,-90.6,0.2716
262,81,2,2,7,2,0,6,1,-44.1,0.2703
263,107,0,0,5,2,0,19,1,-101.8,0.2689
264,45,0,0,3,1,0,4,1,-53.4,0.2676
265,281,4,4,8,6,0,33,1,-117.9,0.2663
266,311,3,3,8,8,0,31,1,-90.1,0.2649
267,285,3,3,11,11,0,39,1,-117.4,0.2636
268,52,2,2,7,3,0,11,1,-46.9,0.2623
269,94,0,0,4,1,0,13,1,-99.3,0.261
270,17,0,0,3,1,0,5,1,-71.4,0.2597
271,271,2,2,4,5,0,25,1,-104.1,0.2584
272,29,1,1,6,2,0,6,1,-48.0,0.2571
273,145,2,2,13,7,0,13,1,-27.2,0.2558
274,32,0,0,2,1,0,5,1,-72.5,0.2545
275,233,0,0,1,6,0,25,1,-146.3,0.2532
276,125,0,0,5,3,0,23,1,-108.5,0.252
277,9,0,0,2,1,0,1,1,-48.5,0.2507
278,60,0,0,3,1,0,9,1,-85.4,0.2495
279,11,0,0,4,1,0,3,1,-63.3,0.2482
280,28,1,1,6,2,0,7,1,-46.4,0.247
281,265,7,7,18,4,0,32,1,-74.7,0.2457
282,282,5,5,16,8,0,32,1,-74.9,0.2445
283,81,4,4,15,7,0,9,1,11.8,0.2433
284,5,0,0,4,1,0,3,1,-63.0,0.2421
285,66,0,0,4,1,0,7,1,-69.5,0.2409
286,34,0,0,5,1,0,9,1,-70.3,0.2397
287,93,2,2,6,2,0,10,1,-56.4,0.2385
288,18,0,0,4,1,0,3,1,-63.1,0.2373
289,119,1,1,5,2,0,15,1,-75.5,0.2361
290,109,0,0,6,2,0,17,1,-94.2,0.2349
291,98,1,1,2,2,0,13,1,-75.3,0.2337
292,121,2,2,7,4,0,12,1,-58.2,0.2326
293,7,0,0,4,1,0,3,1,-61.6,0.2314
294,400,5,5,11,8,0,38,0,-72.1,0.2302
295,168,1,1,3,2,0,25,1,-110.5,0.2291
296,400,5,5,11,9,0,56,0,-100.0,0.2279
297,34,2,2,8,2,0,8,1,-43.6,0.2268
298,50,0,0,4,1,0,7,1,-77.5,0.2257
299,41,0,0,2,1,0,8,1,-70.7,0.2245
300,67,0,0,3,1,0,8,1,-66.6,0.2234
301,103,0,0,3,1,0,7,1,-85.2,0.2223
302,400,6,6,11,7,0,30,0,-28.0,0.2212
303,19,2,2,4,2,0,8,1,-47.7,0.2201
304,57,3,3,10,5,0,13,1,-29.1,0.219
305,23,0,0,6,2,0,5,1,-49.6,0.2179
306,5,0,0,3,1,0,3,1,-63.0,0.2168
307,27,0,0,4,1,0,7,1,-74.4,0.2157
308,192,2,2,11,4,0,11,1,-50.5,0.2146
309,12,0,0,4,1,0,4,1,-66.3,0.2136
310,83,0,0,4,3,0,15,1,-93.1,0.2125
311,35,2,2,4,2,0,7,1,-46.4,0.2114
312,32,0,0,3,1,0,4,1,-67.4,0.2104
313,109,3,3,9,3,0,15,1,-60.9,0.2093
314,17,1,1,3,2,0,8,1,-55.0,0.2083
315,27,1,1,6,3,0,5,1,-36.4,0.2072
316,314,4,4,13,9,0,36,1,-121.7,0.2062
317,170,3,3,6,4,0,16,1,-86.0,0.2052
318,204,2,2,7,7,0,19,1,-91.7,0.2041
319,70,1,1,9,3,0,9,1,-43.6,0.2031
320,23,1,1,3,2,0,6,1,-49.6,0.2021
321,188,1,1,5,3,0,16,1,-82.6,0.2011
322,52,1,1,5,2,0,6,1,-48.5,0.2001
323,57,0,0,3,1,0,15,1,-103.4,0.1991
324,53,0,0,3,1,0,5,1,-71.2,0.1981
325,83,0,0,4,1,0,11,1,-90.9,0.1971
326,158,1,1,11,2,0,14,1,-72.6,0.1961
327,42,3,3,6,3,0,7,1,-27.3,0.1951
328,275,2,2,13,3,0,36,1,-124.8,0.1942
329,49,0,0,4,2,0,10,1,-68.7,0.1932
330,30,0,0,6,2,0,5,1,-50.3,0.1922
331,17,0,0,3,1,0,4,1,-51.5,0.1913
332,162,0,0,2,1,0,16,1,-96.6,0.1903
333,22,0,0,1,1,0,4,1,-60.6,0.1893
334,32,0,0,2,2,0,6,1,-62.2,0.1884
335,37,3,3,6,2,0,3,1,-22.5,0.1875
336,76,0,0,4,1,0,8,1,-82.2,0.1865
337,6,0,0,1,1,0,1,1,-45.1,0.1856
338,15,0,0,3,1,0,4,1,-67.9,0.1847
339,85,7,7,18,3,0,12,1,-9.6,0.1837
340,92,1,1,5,3,0,20,1,-89.1,0.1828
341,41,4,4,8,3,0,7,1,-23.4,0.1819
342,400,0,0,0,0,0,49,0,-172.6,0.181
343,92,3,3,8,4,0,11,1,-41.5,0.1801
344,400,3,3,6,6,0,49,0,-120.0,0.1792
345,400,5,5,10,5,0,30,0,-49.1,0.1783
346,91,0,0,6,3,0,11,1,-70.9,0.1774
347,400,7,7,18,10,0,29,0,-5.0,0.1765
348,6,0,0,3,1,0,1,1,-43.6,0.1756
349,45,0,0,2,2,0,10,1,-77.5,0.1748
350,36,2,2,11,4,0,7,1,-22.9,0.1739
351,400,6,6,27,13,0,31,0,36.0,0.173
352,5,0,0,3,1,0,3,1,-63.5,0.1721
353,44,1,1,18,4,0,9,1,-29.1,0.1713
354,5,0,0,4,1,0,3,1,-62.5,0.1704
355,103,8,8,19,6,0,15,1,14.4,0.1696
356,46,3,3,15,4,0,4,1,1.9,0.1687
357,156,15,15,35,11,0,16,1,112.8,0.1679
358,278,6,6,22,15,0,30,1,-11.4,0.167
359,200,16,16,33,13,0,11,1,126.2,0.1662
360,18,2,2,8,2,0,5,1,-35.5,0.1654
361,22,2,2,7,2,0,5,1,-37.0,0.1646
362,20,1,1,7,2,0,5,1,-38.5,0.1637
363,19,1,1,9,2,0,3,1,-32.9,0.1629
364,22,2,2,7,2,0,7,1,-42.7,0.1621
365,36,3,3,9,3,0,6,1,-18.9,0.1613
366,47,2,2,9,5,0,4,1,-8.3,0.1605
367,110,9,9,15,9,0,11,1,24.1,0.1597
368,32,5,5,10,3,0,6,1,-10.0,0.1589
369,47,3,3,9,3,0,4,1,-14.4,0.1581
370,45,1,1,8,3,0,3,1,-31.5,0.1573
371,208,12,12,31,17,0,19,1,86.0,0.1565
372,64,3,3,10,3,0,4,1,-13.9,0.1557
373,42,3,3,10,4,0,12,1,-30.9,0.1549
374,25,1,1,5,2,0,3,1,-34.1,0.1542
375,163,5,5,14,9,0,25,1,-35.5,0.1534
376,52,4,4,13,5,0,9,1,-9.8,0.1526
377,138,6,6,18,6,0,8,1,10.5,0.1519
378,18,0,0,6,2,0,2,1,-40.6,0.1511
379,145,3,3,6,3,0,13,1,-62.9,0.1504
380,38,1,1,10,4,0,11,1,-43.1,0.1496
381,10,0,0,1,1,0,1,1,-50.1,0.1489
382,221,22,22,46,17,0,27,1,162.4,0.1481
383,21,0,0,6,3,0,8,1,-53.7,0.1474
384,5,0,0,4,1,0,3,1,-63.0,0.1466
385,153,7,7,14,7,0,17,1,-19.4,0.1459
386,119,1,1,4,2,0,8,1,-61.5,0.1452
387,57,4,4,10,4,0,6,1,-18.5,0.1444
388,191,3,3,10,5,0,12,1,-42.7,0.1437
389,27,1,1,9,2,0,5,1,-41.3,0.143
390,44,2,2,5,3,0,5,1,-31.6,0.1423
391,31,2,2,7,3,0,4,1,-23.9,0.1416
392,352,3,3,5,3,0,26,1,-120.9,0.1409
393,42,3,3,12,4,0,5,1,-14.3,0.1402
394,6,0,0,2,1,0,1,1,-43.1,0.1395
395,14,0,0,3,2,0,4,1,-50.6,0.1388
396,35,1,1,9,4,0,6,1,-26.4,0.1381
397,5,0,0,3,1,0,2,1,-61.0,0.1374
398,160,13,13,26,7,0,27,1,20.0,0.1367
399,161,4,4,19,7,0,18,1,-17.7,0.136
400,54,2,2,10,3,0,7,1,-29.7,0.1353
401,102,5,5,16,9,0,15,1,8.1,0.1347
402,263,14,14,45,28,0,25,1,144.7,0.134
403,8,0,0,2,1,0,1,1,-43.7,0.1333
404,68,6,6,13,6,0,6,1,16.4,0.1326
405,18,1,1,6,2,0,5,1,-41.7,0.132
406,400,14,14,28,25,0,18,0,152.1,0.1313
407,7,0,0,3,1,0,5,1,-59.1,0.1307
408,35,2,2,6,3,0,5,1,-39.1,0.13
409,258,15,15,33,19,0,28,1,93.2,0.1294
410,400,27,27,65,45,0,49,0,308.3,0.1287
411,17,1,1,9,2,0,5,1,-37.5,0.1281
412,225,19,19,44,14,0,16,1,158.1,0.1274
413,95,3,3,18,9,0,9,1,4.5,0.1268
414,107,5,5,24,11,0,12,1,30.7,0.1262
415,21,1,1,3,3,0,4,1,-41.7,0.1255
416,13,1,1,4,2,0,5,1,-45.3,0.1249
417,88,6,6,24,12,0,18,1,23.8,0.1243
418,29,2,2,9,4,0,5,1,-20.8,0.1237
419,96,4,4,12,13,0,14,1,10.9,0.123
420,145,6,6,29,18,0,36,1,-18.3,0.1224
421,20,1,1,9,3,0,3,1,-22.8,0.1218
422,155,10,10,41,18,0,19,1,82.9,0.1212
423,141,12,12,58,19,0,22,1,122.8,0.1206
424,8,0,0,3,1,0,3,1,-49.1,0.12
425,78,2,2,17,11,0,17,1,-26.8,0.1194
426,7,0,0,2,1,0,2,1,-47.1,0.1188
427,111,8,8,20,13,0,25,1,8.2,0.1182
428,31,4,4,15,4,0,2,1,5.6,0.1176
429,118,9,9,37,11,0,15,1,73.7,0.117
430,49,2,2,16,5,0,7,1,-5.6,0.1164
431,7,0,0,3,1,0,2,1,-45.1,0.1159
432,41,3,3,17,4,0,4,1,0.4,0.1153
433,393,34,34,92,37,0,28,1,387.5,0.1147
434,400,28,28,85,45,0,25,0,423.2,0.1141
435,16,1,1,6,2,0,0,1,-22.9,0.1136
436,69,7,7,27,8,0,10,1,40.6,0.113
437,29,1,1,6,3,0,5,1,-37.0,0.1124
438,111,10,10,36,12,0,5,1,115.7,0.1119
439,208,17,17,62,23,0,18,1,195.2,0.1113
440,5,0,0,4,1,0,3,1,-62.5,0.1107
441,55,4,4,17,7,0,14,1,-3.7,0.1102
442,13,0,0,7,2,0,2,1,-39.8,0.1096
443,31,1,1,12,4,0,4,1,-20.1,0.1091
444,94,6,6,32,11,0,15,1,44.4,0.1085
445,84,4,4,26,10,0,11,1,30.8,0.108
446,67,5,5,21,9,0,16,1,9.8,0.1075
447,59,7,7,28,7,0,3,1,64.1,0.1069
448,203,14,14,41,23,0,40,1,56.5,0.1064
449,90,6,6,21,10,0,14,1,17.2,0.1059
450,27,1,1,8,4,0,8,1,-43.7,0.1053
451,27,1,1,7,4,0,4,1,-32.6,0.1048
452,317,22,22,67,37,0,29,1,225.9,0.1043
453,28,2,2,14,4,0,9,1,-33.2,0.1038
454,108,8,8,24,11,0,4,1,81.4,0.1032
455,20,0,0,6,3,0,7,1,-52.2,0.1027
456,158,8,8,26,15,0,8,1,79.3,0.1022
457,20,1,1,7,3,0,5,1,-36.8,0.1017
458,308,32,32,91,30,0,33,1,332.9,0.1012
459,29,3,3,9,4,0,4,1,-10.3,0.1007
460,400,16,16,46,45,0,18,0,239.2,0.1002
461,54,5,5,15,5,0,14,1,-10.2,0.0997
462,228,19,19,65,25,0,18,1,254.4,0.0992
463,28,3,3,11,3,0,4,1,-14.4,0.0987
464,20,3,3,8,2,0,4,1,-27.2,0.0982
465,18,2,2,7,2,0,3,1,-30.7,0.0977
466,29,1,1,10,4,0,8,1,-35.4,0.0972
467,367,19,19,39,33,0,41,1,108.4,0.0967
468,66,5,5,21,7,0,11,1,4.2,0.0962
469,400,13,13,47,42,0,31,0,214.0,0.0958
470,194,14,14,38,23,0,19,1,126.9,0.0953
471,400,9,9,40,48,0,25,0,236.2,0.0948
472,218,12,12,44,23,0,20,1,111.2,0.0943
473,400,39,39,103,47,0,25,0,539.6,0.0939
474,393,34,34,93,44,0,22,1,457.6,0.0934
475,223,20,20,59,25,0,8,1,282.3,0.0929
476,67,3,3,17,8,0,7,1,1.3,0.0925
477,17,1,1,6,2,0,5,1,-40.5,0.092
478,20,2,2,11,3,0,2,1,-18.7,0.0915
479,400,34,34,94,42,0,18,0,471.7,0.0911
480,168,17,17,56,19,0,11,1,201.4,0.0906
481,45,3,3,18,5,0,3,1,14.4,0.0902
482,113,6,6,19,14,0,10,1,32.3,0.0897
483,267,19,19,61,28,0,23,1,219.3,0.0893
484,43,3,3,18,5,0,7,1,1.9,0.0888
485,19,0,0,6,3,0,1,1,-38.0,0.0884
486,203,19,19,52,24,0,17,1,211.1,0.0879
487,43,1,1,15,6,0,10,1,-29.5,0.0875
488,235,21,21,52,27,0,30,1,183.6,0.0871
489,20,1,1,5,3,0,5,1,-42.7,0.0866
490,37,1,1,7,5,0,8,1,-40.8,0.0862
491,5,0,0,2,1,0,2,1,-52.5,0.0858
492,147,15,15,43,15,0,6,1,181.1,0.0853
493,400,21,22,88,41,0,39,0,337.9,0.0849
494,260,20,20,77,30,0,16,1,267.7,0.0845
495,152,13,13,39,16,0,18,1,114.0,0.0841
496,83,3,3,16,12,0,6,1,4.9,0.0836
497,326,2,2,17,35,0,38,1,-27.9,0.0832
498,157,6,6,32,18,0,39,1,-7.4,0.0828
499,20,1,1,9,3,0,5,1,-33.4,0.0824
500,88,9,9,30,9,0,4,1,77.8,0.082
501,250,21,21,57,29,0,28,1,207.6,0.0816
502,85,3,3,24,11,0,13,1,5.8,0.0812
503,192,23,23,66,22,0,16,1,255.0,0.0808
504,6,0,0,3,1,0,1,1,-43.1,0.0804
505,20,1,1,6,3,0,6,1,-39.5,0.08
506,104,2,2,8,14,0,6,1,-28.3,0.0796
507,16,0,0,5,2,0,4,1,-40.1,0.0792
508,20,1,1,7,3,0,3,1,-33.6,0.0788
509,5,0,0,3,1,0,1,1,-47.0,0.0784
510,16,1,1,7,2,0,0,1,-22.2,0.078
511,5,0,0,1,1,0,0,1,-47.5,0.0776
512,34,1,1,17,4,0,8,1,-24.9,0.0772
513,27,3,3,12,4,0,4,1,-9.9,0.0768
514,20,1,1,8,3,0,3,1,-28.0,0.0764
515,400,30,30,74,39,0,34,0,334.4,0.076
516,400,31,31,76,47,0,23,0,416.3,0.0757
517,105,12,12,30,12,0,7,1,114.1,0.0753
518,112,8,8,36,11,0,10,1,80.6,0.0749
519,400,40,40,94,44,0,26,0,497.6,0.0745
520,400,24,24,58,43,0,21,0,354.9,0.0742
521,72,10,10,33,8,0,5,1,82.4,0.0738
522,58,8,8,19,7,0,4,1,49.5,0.0734
523,146,20,20,52,16,0,6,1,208.9,0.0731
524,16,0,0,3,2,0,5,1,-52.9,0.0727
525,39,4,4,9,4,0,5,1,-1.8,0.0723
526,19,3,3,9,2,0,6,1,-33.7,0.072
527,59,2,2,13,5,0,7,1,-13.9,0.0716
528,20,0,0,7,3,0,6,1,-49.4,0.0712
529,95,11,11,33,10,0,3,1,109.9,0.0709
530,33,3,3,11,4,0,11,1,-30.4,0.0705
531,63,3,3,19,7,0,11,1,-6.6,0.0702
532,36,3,3,12,5,0,5,1,-4.2,0.0698
533,69,8,8,23,8,0,4,1,61.5,0.0695
534,50,3,3,12,5,0,7,1,-8.1,0.0691
535,59,0,0,8,3,0,8,1,-59.8,0.0688
536,168,16,16,46,19,0,7,1,194.0,0.0684
537,400,35,35,76,36,0,23,0,381.3,0.0681
538,24,2,2,6,3,0,2,1,-20.6,0.0678
539,139,16,16,55,18,0,17,1,169.8,0.0674
540,400,23,24,68,45,0,31,0,325.1,0.0671
541,71,5,5,15,9,0,10,1,2.9,0.0668
542,262,23,23,61,28,0,19,1,255.7,0.0664
543,5,0,0,4,1,0,2,1,-61.0,0.0661
544,400,18,18,51,44,0,27,0,264.4,0.0658
545,400,30,30,79,43,0,29,0,413.8,0.0654
546,18,0,0,6,2,0,4,1,-39.2,0.0651
547,20,0,0,6,3,0,6,1,-42.5,0.0648
548,30,2,2,12,4,0,5,1,-19.4,0.0645
549,400,31,31,88,45,0,31,0,473.8,0.0641
550,151,14,14,37,17,0,4,1,181.9,0.0638
551,120,8,8,32,14,0,10,1,85.4,0.0635
552,31,1,1,6,4,0,10,1,-53.5,0.0632
553,136,11,11,33,18,0,23,1,69.9,0.0629
554,191,0,0,6,19,0,8,1,-10.4,0.0625
555,44,3,3,13,5,0,10,1,-8.7,0.0622
556,129,10,11,47,15,0,28,1,64.7,0.0619
557,13,0,0,8,2,0,3,1,-44.2,0.0616
558,92,6,6,23,13,0,10,1,40.3,0.0613
559,89,4,4,25,12,0,12,1,22.9,0.061
560,116,12,12,35,14,0,7,1,120.2,0.0607
561,75,2,2,9,9,0,7,1,-13.7,0.0604
562,15,1,1,5,2,0,5,1,-44.1,0.0601
563,20,2,2,10,3,0,4,1,-26.7,0.0598
564,400,28,28,86,41,0,16,0,394.7,0.0595
565,13,0,0,7,2,0,2,1,-40.3,0.0592
566,70,1,1,7,8,0,11,1,-41.3,0.0589
567,83,2,2,36,12,0,11,1,16.6,0.0586
568,91,5,5,36,13,0,9,1,46.2,0.0583
569,400,35,35,103,44,0,7,0,577.5,0.058
570,20,0,0,7,3,0,3,1,-42.1,0.0577
571,31,2,2,13,4,0,4,1,-7.3,0.0574
572,400,26,26,79,31,0,28,0,313.2,0.0571
573,400,44,44,104,40,0,22,0,593.6,0.0569
574,20,1,1,8,3,0,3,1,-30.8,0.0566
575,77,7,7,22,9,0,4,1,65.2,0.0563
576,400,26,26,73,34,0,11,0,372.4,0.056
577,41,4,4,15,4,0,2,1,6.0,0.0557
578,8,0,0,6,1,0,1,1,-40.1,0.0555
579,31,2,2,8,3,0,6,1,-27.4,0.0552
580,97,10,10,28,7,0,9,1,64.9,0.0549
581,78,9,9,31,7,0,1,1,101.2,0.0546
582,128,5,5,26,14,0,8,1,28.1,0.0544
583,27,2,2,11,3,0,1,1,-13.8,0.0541
584,25,2,2,8,3,0,3,1,-25.7,0.0538
585,155,15,15,39,10,0,3,1,143.2,0.0535
586,204,12,12,28,10,0,20,1,49.6,0.0533
587,334,40,40,92,32,0,14,1,483.6,0.053
588,50,2,2,15,6,0,3,1,12.2,0.0527
589,5,0,0,2,1,0,2,1,-53.0,0.0525
590,57,4,4,14,7,0,11,1,1.0,0.0522
591,37,2,2,15,5,0,4,1,-8.9,0.052
592,58,4,4,22,7,0,13,1,2.2,0.0517
593,331,30,30,85,34,0,8,1,432.1,0.0514
594,76,8,8,32,10,0,5,1,78.9,0.0512
595,17,2,2,7,2,0,4,1,-34.2,0.0509
